RepRapFirmware height map file v2 generated at 2022-11-17 23:47, min error -0.447, max error -0.011, mean -0.184, deviation 0.084
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-170.00,169.00,-170.00,170.00,-1.00,56.49,56.66,7,7
 -0.334, -0.320, -0.271, -0.254, -0.233, -0.201, -0.274
 -0.060, -0.120, -0.185, -0.170, -0.106, -0.058, -0.148
 -0.011, -0.069, -0.176, -0.219, -0.166, -0.083, -0.161
 -0.114, -0.151, -0.270, -0.275, -0.196, -0.050, -0.126
 -0.143, -0.211, -0.178, -0.245, -0.160, -0.063, -0.131
 -0.140, -0.196, -0.213, -0.190, -0.133, -0.079, -0.259
 -0.295, -0.264, -0.270, -0.223, -0.190, -0.236, -0.235
